MFR URL,Ref URL 1,Ref URL 2,Ref URL 3,Ref URL 4,Ref URL 5,PART_NUMBER,Dept,Class,Fine,SKU - MY_PART_NUMBER,Mfg_Part_Num,Part_Desc,E1_Brand,Unilog_Brand,DIB_Brand,Part_Manuf,MANUFACTURER_NAME,BRAND_NAME,TRADE_NAME,MANUFACTURER_PART_NUMBER,ALTERNATE_PART_NUMBER,Classpath,MOBILE_DESC,INVOICE_DESC,SHORT_DESC,LONG_DESC1,RETAIL_DESC,MARKETING_DESCRIPTION,ITEM_FEATURES_1,ITEM_FEATURES_2,ITEM_FEATURES_3,ITEM_FEATURES_4,ITEM_FEATURES_5,ITEM_FEATURES_6,ITEM_FEATURES_7,ITEM_FEATURES_8,ITEM_FEATURES_9,ITEM_FEATURES_10,ITEM_FEATURES_11,ITEM_FEATURES_12,ITEM_FEATURES_13,ITEM_FEATURES_14,ITEM_FEATURES_15,ITEM_FEATURES_16,ITEM_FEATURES_17,ITEM_FEATURES_18,ITEM_FEATURES_19,ITEM_FEATURES_20,With,Standard/Approvals,Prop 65,Application,Includes,Product Name,ATTRIBUTE_LABEL 1,ATTRIBUTE_VALUE 1,ATTRIBUTE_UOM 1,ATTRIBUTE_LABEL 2,ATTRIBUTE_VALUE 2,ATTRIBUTE_UOM 2,ATTRIBUTE_LABEL 3,ATTRIBUTE_VALUE 3,ATTRIBUTE_UOM 3,ATTRIBUTE_LABEL 4,ATTRIBUTE_VALUE 4,ATTRIBUTE_UOM 4,ATTRIBUTE_LABEL 5,ATTRIBUTE_VALUE 5,ATTRIBUTE_UOM 5,ATTRIBUTE_LABEL 6,ATTRIBUTE_VALUE 6,ATTRIBUTE_UOM 6,ATTRIBUTE_LABEL 7,ATTRIBUTE_VALUE 7,ATTRIBUTE_UOM 7,ATTRIBUTE_LABEL 8,ATTRIBUTE_VALUE 8,ATTRIBUTE_UOM 8,ATTRIBUTE_LABEL 9,ATTRIBUTE_VALUE 9,ATTRIBUTE_UOM 9,ATTRIBUTE_LABEL 10,ATTRIBUTE_VALUE 10,ATTRIBUTE_UOM 10,ATTRIBUTE_LABEL 11,ATTRIBUTE_VALUE 11,ATTRIBUTE_UOM 11,ATTRIBUTE_LABEL 12,ATTRIBUTE_VALUE 12,ATTRIBUTE_UOM 12,ATTRIBUTE_LABEL 13,ATTRIBUTE_VALUE 13,ATTRIBUTE_UOM 13,ATTRIBUTE_LABEL 14,ATTRIBUTE_VALUE 14,ATTRIBUTE_UOM 14,ATTRIBUTE_LABEL 15,ATTRIBUTE_VALUE 15,ATTRIBUTE_UOM 15,ATTRIBUTE_LABEL 16,ATTRIBUTE_VALUE 16,ATTRIBUTE_UOM 16,ATTRIBUTE_LABEL 17,ATTRIBUTE_VALUE 17,ATTRIBUTE_UOM 17,ATTRIBUTE_LABEL 18,ATTRIBUTE_VALUE 18,ATTRIBUTE_UOM 18,ATTRIBUTE_LABEL 19,ATTRIBUTE_VALUE 19,ATTRIBUTE_UOM 19,ATTRIBUTE_LABEL 20,ATTRIBUTE_VALUE 20,ATTRIBUTE_UOM 20,ATTRIBUTE_LABEL 21,ATTRIBUTE_VALUE 21,ATTRIBUTE_UOM 21,ATTRIBUTE_LABEL 22,ATTRIBUTE_VALUE 22,ATTRIBUTE_UOM 22,ATTRIBUTE_LABEL 23,ATTRIBUTE_VALUE 23,ATTRIBUTE_UOM 23,ATTRIBUTE_LABEL 24,ATTRIBUTE_VALUE 24,ATTRIBUTE_UOM 24,ATTRIBUTE_LABEL 25,ATTRIBUTE_VALUE 25,ATTRIBUTE_UOM 25,ATTRIBUTE_LABEL 26,ATTRIBUTE_VALUE 26,ATTRIBUTE_UOM 26,ATTRIBUTE_LABEL 27,ATTRIBUTE_VALUE 27,ATTRIBUTE_UOM 27,ATTRIBUTE_LABEL 28,ATTRIBUTE_VALUE 28,ATTRIBUTE_UOM 28,ATTRIBUTE_LABEL 29,ATTRIBUTE_VALUE 29,ATTRIBUTE_UOM 29,ATTRIBUTE_LABEL 30,ATTRIBUTE_VALUE 30,ATTRIBUTE_UOM 30,ATTRIBUTE_LABEL 31,ATTRIBUTE_VALUE 31,ATTRIBUTE_UOM 31,ATTRIBUTE_LABEL 32,ATTRIBUTE_VALUE 32,ATTRIBUTE_UOM 32,ATTRIBUTE_LABEL 33,ATTRIBUTE_VALUE 33,ATTRIBUTE_UOM 33,ATTRIBUTE_LABEL 34,ATTRIBUTE_VALUE 34,ATTRIBUTE_UOM 34,ATTRIBUTE_LABEL 35,ATTRIBUTE_VALUE 35,ATTRIBUTE_UOM 35,ATTRIBUTE_LABEL 36,ATTRIBUTE_VALUE 36,ATTRIBUTE_UOM 36,ATTRIBUTE_LABEL 37,ATTRIBUTE_VALUE 37,ATTRIBUTE_UOM 37,ATTRIBUTE_LABEL 38,ATTRIBUTE_VALUE 38,ATTRIBUTE_UOM 38,ATTRIBUTE_LABEL 39,ATTRIBUTE_VALUE 39,ATTRIBUTE_UOM 39,ATTRIBUTE_LABEL 40,ATTRIBUTE_VALUE 40,ATTRIBUTE_UOM 40,ATTRIBUTE_LABEL 41,ATTRIBUTE_VALUE 41,ATTRIBUTE_UOM 41,ATTRIBUTE_LABEL 42,ATTRIBUTE_VALUE 42,ATTRIBUTE_UOM 42,ATTRIBUTE_LABEL 43,ATTRIBUTE_VALUE 43,ATTRIBUTE_UOM 43,ATTRIBUTE_LABEL 44,ATTRIBUTE_VALUE 44,ATTRIBUTE_UOM 44,ATTRIBUTE_LABEL 45,ATTRIBUTE_VALUE 45,ATTRIBUTE_UOM 45,ATTRIBUTE_LABEL 46,ATTRIBUTE_VALUE 46,ATTRIBUTE_UOM 46,ATTRIBUTE_LABEL 47,ATTRIBUTE_VALUE 47,ATTRIBUTE_UOM 47,ATTRIBUTE_LABEL 48,ATTRIBUTE_VALUE 48,ATTRIBUTE_UOM 48,ATTRIBUTE_LABEL 49,ATTRIBUTE_VALUE 49,ATTRIBUTE_UOM 49,ATTRIBUTE_LABEL 50,ATTRIBUTE_VALUE 50,ATTRIBUTE_UOM 50,UPC,EAN,GTIN,UNSPSC,Warranty,List Price,Selling Qty,Selling UOM,Standard Packaging Information,LENGTH,LENGTH_UOM,HEIGHT,HEIGHT_UOM,WIDTH,WIDTH_UOM,WEIGHT,WEIGHT_UOM,VOLUME,VOLUME_UOM,Product Image,Alternate Image 1,Alternate Image 2,Alternate Image 3,Alternate Image 4,SDS,SDS_1,Warranty Information,Catalog,Specification Sheet,Instruction/Installation Manual,Service Manual,Owners/User Manual,Line Drawing,MTR,RoHS,Full Engineering Drawing,Energy Star Guide,Technical Bulletin,Submittal,Compatibility Chart,Size Chart,Product Label/Insert,Video Link,Video Link 1,Country Of Origin,Discontinued,Actual Image (Yes/No)
,,,,,,SL-BB6523C4B406,,,,49-94-0523,49-94-0523,"49-94-0523 Milw 6""x1/4""x7/8"" Metal Grinding Wheel",,,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee Accessory (4031),,49-94-0523,,,"Milwaukee Accessory (4031) Milwaukee Accessory (4031), 49-94-0523 Milw 6""x1/4""x7",MILWAUKEE ACCESSORY (4031) 49-94-0523 MI,"49-94-0523 Milw 6""x1/4""x7/8"" Metal Grinding Wheel","49-94-0523 Milw 6""x1/4""x7/8"" Metal Grinding Wheel","49-94-0523 Milw 6""x1/4""x7/8"" Metal Grinding Wheel","49-94-0523 Milw 6""x1/4""x7/8"" Metal Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,"49-94-0523 Milw 6""x1/4""x7/8"" Metal Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://s.dkhardware.com/images/3539017/500x500/356223.webp?9d1823407fba092a8808340feae08d4d,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-877EA8ECE22D,,,,49-94-1955,49-94-1955,"49-94-1955 Milw 4-1/2""x1/4""x7/8"" Masonry Grinding Wheel",,,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee Accessory (4031),,49-94-1955,,,"Milwaukee Accessory (4031) Milwaukee Accessory (4031), 49-94-1955 Milw 4-1/2""x1/",MILWAUKEE ACCESSORY (4031) 49-94-1955 MI,"49-94-1955 Milw 4-1/2""x1/4""x7/8"" Masonry Grinding Wheel","49-94-1955 Milw 4-1/2""x1/4""x7/8"" Masonry Grinding Wheel","49-94-1955 Milw 4-1/2""x1/4""x7/8"" Masonry Grinding Wheel","49-94-1955 Milw 4-1/2""x1/4""x7/8"" Masonry Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,"49-94-1955 Milw 4-1/2""x1/4""x7/8"" Masonry Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://toolup.com/cdn/shop/files/Milwaukee-49-94-1955_01.jpg?crop=center&height=1200&v=1774877238&width=1200,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-5AAB3B2F2C07,,,,4D36680,4D36680,disc flap 1/2in 40grit,NOT SPECIFIED,TBD,nan,Eaton Corporation,Eaton Corporation,Eaton Corporation,,4D36680,,,"Eaton Corporation Eaton Corporation, disc flap 1/2in 40grit, 4D36680",EATON CORPORATION DISC FLAP 1/2IN 40GRIT,disc flap 1/2in 40grit,disc flap 1/2in 40grit,disc flap 1/2in 40grit,disc flap 1/2in 40grit,,,,,,,,,,,,,,,,,,,,,,,,,,disc flap 1/2in 40grit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://switchgearcontent.com/wp-content/uploads/2024/05/Medium-voltage-VCP-W-vacuum-circuit-breakers-EATON-company.jpg,,,,,,,,,https://pim.galco.com/Manufacturer/Eaton%20Cutler%20Hammer/TechDocument/Specifications/skuPage.MBE4040B200BTS.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-7C5ED0F08A2F,,,,H525396,H525396,TEE COPPER 2IN SWT,GATES RUBBER CO,,,,GATES RUBBER CO,GATES RUBBER CO,,H525396,,,"GATES RUBBER CO GATES RUBBER CO, TEE COPPER 2IN SWT, H525396",GATES RUBBER CO TEE COPPER 2IN SWT H5253,TEE COPPER 2IN SWT,TEE COPPER 2IN SWT,TEE COPPER 2IN SWT,TEE COPPER 2IN SWT,,,,,,,,,,,,,,,,,,,,,,,,,,TEE COPPER 2IN SWT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://whidegroup.com/wp-content/uploads/creative-photography-4-large.png,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-D0110A62D61E,,,,49-94-1965,49-94-1965,"49-94-1965 Milw 7""x1/4""x7/8"" Masonry Grinding Wheel",,,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee Accessory (4031),,49-94-1965,,,"Milwaukee Accessory (4031) Milwaukee Accessory (4031), 49-94-1965 Milw 7""x1/4""x7",MILWAUKEE ACCESSORY (4031) 49-94-1965 MI,"49-94-1965 Milw 7""x1/4""x7/8"" Masonry Grinding Wheel","49-94-1965 Milw 7""x1/4""x7/8"" Masonry Grinding Wheel","49-94-1965 Milw 7""x1/4""x7/8"" Masonry Grinding Wheel","49-94-1965 Milw 7""x1/4""x7/8"" Masonry Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,"49-94-1965 Milw 7""x1/4""x7/8"" Masonry Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.acetool.com/cdn/shop/files/49-94-1965_101.jpg?v=1775147131,,,,,,,,,https://www.milwaukeetool.com/-/media/PDFs/Objective-Data/2026_Bonded-Abrasives_Solutions-Guide.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-89B1B0A55E40,,,,8JE5526,8JE5526,TAPE  MEASURE  25FT  1IN,,,NOT SPECIFIED,RUBBERMAID COMMERCIAL,RUBBERMAID COMMERCIAL,RUBBERMAID COMMERCIAL,,8JE5526,,,"RUBBERMAID COMMERCIAL RUBBERMAID COMMERCIAL, TAPE  MEASURE  25FT  1IN, 8JE5526",RUBBERMAID COMMERCIAL TAPE  MEASURE  25F,TAPE  MEASURE  25FT  1IN,TAPE  MEASURE  25FT  1IN,TAPE  MEASURE  25FT  1IN,TAPE  MEASURE  25FT  1IN,,,,,,,,,,,,,,,,,,,,,,,,,,TAPE  MEASURE  25FT  1IN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://i5.walmartimages.com/asr/958a5ef1-9426-4509-86c0-099d9a33387b_1.34e1d60efb31ef0b7a845bfa9fa7f0f4.jpeg,,,,,,,,,https://www.rubbermaidpro.com/resource-center/spec-sheets/all-products-combined-spec-sheet/,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-10B36DC30906,,,,49-94-0513,49-94-0513,"49-94-0513 Milw 5""x1/4""x7/8"" Metal Grinding Wheel",,,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee Accessory (4031),,49-94-0513,,,"Milwaukee Accessory (4031) Milwaukee Accessory (4031), 49-94-0513 Milw 5""x1/4""x7",MILWAUKEE ACCESSORY (4031) 49-94-0513 MI,"49-94-0513 Milw 5""x1/4""x7/8"" Metal Grinding Wheel","49-94-0513 Milw 5""x1/4""x7/8"" Metal Grinding Wheel","49-94-0513 Milw 5""x1/4""x7/8"" Metal Grinding Wheel","49-94-0513 Milw 5""x1/4""x7/8"" Metal Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,"49-94-0513 Milw 5""x1/4""x7/8"" Metal Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://fwwebbimage.fwwebb.com/WO/Base/1295304.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-EA62030BDC1E,,,,49-94-0533,49-94-0533,"49-94-0533 Milw 7""x1/4""x7/8"" Metal Grinding Wheel",,,,Milwaukee Accessory (4031),Milwaukee Accessory (4031),Milwaukee Accessory (4031),,49-94-0533,,,"Milwaukee Accessory (4031) Milwaukee Accessory (4031), 49-94-0533 Milw 7""x1/4""x7",MILWAUKEE ACCESSORY (4031) 49-94-0533 MI,"49-94-0533 Milw 7""x1/4""x7/8"" Metal Grinding Wheel","49-94-0533 Milw 7""x1/4""x7/8"" Metal Grinding Wheel","49-94-0533 Milw 7""x1/4""x7/8"" Metal Grinding Wheel","49-94-0533 Milw 7""x1/4""x7/8"" Metal Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,"49-94-0533 Milw 7""x1/4""x7/8"" Metal Grinding Wheel",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://micraherramientas.com.mx/wp-content/uploads/2026/05/milwaukee-7-inch-x-14-inch-x-78-inch-metal-grinding-wheel-type-27-49-94-0533.jpg,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
https://catalog.hydac.com/item/ball-valves-high-pressure----3000-psi-/valves--2-way-ball/552176,,,,,,SL-526FE46CF870,,,,552176,552176,Trap Adapter Pvc 2In,LOCTITE,Loctite (Henkel),TBD,,LOCTITE,LOCTITE,,552176,,,"LOCTITE LOCTITE Professional Trap Adapter Pvc 2In, Model 552176",LOCTITE TRAP ADAPTER PVC 2IN 552176,Trap Adapter Pvc 2In,Trap Adapter Pvc 2In,Trap Adapter Pvc 2In,Trap Adapter Pvc 2In,,,,,,,,,,,,,,,,,,,,,,,,,,Trap Adapter Pvc 2In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,http://www.fashionphile.com/cdn/shop/files/49a1e196a3e5ea2849e9cfed3bc7bbc1.jpg?v=1749597472,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
https://www.theonlytool.com/product/diablo-dfblblomfn01g-5-x-3-x-1-220-grit-large-flat-edge-sanding-sponge/,,,,,,SL-A7F73DF000E4,,,,DFBLBLOMFN01G,DFBLBLOMFN01G,DFBLBLOMFN01G Diablo 220 Grit - Flat Edge Sanding Sponge,,,,Freud Inc (2435),Freud Inc (2435),Freud Inc (2435),,DFBLBLOMFN01G,,,"Freud Inc (2435) Freud Inc (2435), DFBLBLOMFN01G Diablo 220 Grit - Flat Edge San",FREUD INC (2435) DFBLBLOMFN01G DIABLO 22,DFBLBLOMFN01G Diablo 220 Grit - Flat Edge Sanding Sponge,DFBLBLOMFN01G Diablo 220 Grit - Flat Edge Sanding Sponge,DFBLBLOMFN01G Diablo 220 Grit - Flat Edge Sanding Sponge,DFBLBLOMFN01G Diablo 220 Grit - Flat Edge Sanding Sponge,,,,,,,,,,,,,,,,,,,,,,,,,,DFBLBLOMFN01G Diablo 220 Grit - Flat Edge Sanding Sponge,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.shelllumber.com/cdn/shop/files/7873532.jpg?v=1773931128&width=480,,,,,,,,,https://www.freudtools.com/downloads/,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-435095BADAC2,,,,XG67711,XG67711,WIRE BRUSH CUP 4IN CRS,Klein Tools,Klein,,,Klein Tools,Klein Tools,,XG67711,,,"Klein Tools Klein Tools Professional WIRE BRUSH CUP 4IN CRS, Model XG67711",KLEIN TOOLS WIRE BRUSH CUP 4IN CRS XG677,WIRE BRUSH CUP 4IN CRS,WIRE BRUSH CUP 4IN CRS,WIRE BRUSH CUP 4IN CRS,WIRE BRUSH CUP 4IN CRS,,,,,,,,,,,,,,,,,,,,,,,,,,WIRE BRUSH CUP 4IN CRS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://whidegroup.com/wp-content/uploads/creative-photography-4-large.png,,,,,,,,,https://i-pro.com/products_and_solutions/sites/default/files/2026-02/WV-X67711-Z3L3_i-PRO_A4_R6_260216_0.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-0EFC9A253E04,,,,X051505,X051505,Spray Adhesive Hvy Duty 16Oz,Fastenal Brand,,NOT SPECIFIED,,Fastenal Brand,Fastenal Brand,,X051505,,,"Fastenal Brand Fastenal Brand, Spray Adhesive Hvy Duty 16Oz, X051505",FASTENAL BRAND SPRAY ADHESIVE HVY DUTY 1,Spray Adhesive Hvy Duty 16Oz,Spray Adhesive Hvy Duty 16Oz,Spray Adhesive Hvy Duty 16Oz,Spray Adhesive Hvy Duty 16Oz,,,,,,,,,,,,,,,,,,,,,,,,,,Spray Adhesive Hvy Duty 16Oz,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.globeimporters.com.au/cdn/shop/products/8A-X051506_Website_0c4797bc-82dd-42e1-b34f-7490e3c70bdb_2048x.jpg?v=1602025800,,,,,,,,,,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-A4EBF0265FC1,,,,VB16028,VB16028,TAPE ELEC VINYL 3/4X66FT BLK,SIEMENS AG,Siemens,Siemens Industry,,SIEMENS AG,SIEMENS AG,,VB16028,,,"SIEMENS AG SIEMENS AG, TAPE ELEC VINYL 3/4X66FT BLK, VB16028",SIEMENS AG TAPE ELEC VINYL 3/4X66FT BLK,TAPE ELEC VINYL 3/4X66FT BLK,TAPE ELEC VINYL 3/4X66FT BLK,TAPE ELEC VINYL 3/4X66FT BLK,TAPE ELEC VINYL 3/4X66FT BLK,,,,,,,,,,,,,,,,,,,,,,,,,,TAPE ELEC VINYL 3/4X66FT BLK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://backend.qplus.nl/media/wysiwyg/Producten/Snelkoppelingen/Hydrauliek/BF06.7101-IC-JV_2023.png,,,,,,,,,https://bearingsize.info/catalogue-online/deep-groove-ball-bearings/bearing-16028-skf-obj33074.html,,,,,,,,,,,,,,,,,,Yes
https://www.3m.com/3M/en_US/p/d/v100849643/,,,,,,SL-9CA0763C98A2,,,,1700-1PK-BB40,1700-1PK-BB40,3/4x60' Vinyl Elect Tape,,,3M,3 M Co (5293),3 M Co (5293),3 M Co (5293),,1700-1PK-BB40,,,"3 M Co (5293) 3 M Co (5293), 3/4x60' Vinyl Elect Tape, 1700-1PK-BB40",3 M CO (5293) 3/4X60' VINYL ELECT TAPE 1,3/4x60' Vinyl Elect Tape,3/4x60' Vinyl Elect Tape,3/4x60' Vinyl Elect Tape,3/4x60' Vinyl Elect Tape,,,,,,,,,,,,,,,,,,,,,,,,,,3/4x60' Vinyl Elect Tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://idsupply.com.mx/cdn/shop/files/9b14934467691f5582.jpg?v=1771363753,,,,,,,,,https://www.digikey.com/en/products/detail/3m/1700-1PK-BB40/18070618,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-E4DFA9397665,,,,ASH-40-40-04,ASH-40-40-04,1.5x1.5x13' Legacy Emseal Tape,,,,Emseal Joint Systems Ltd (EMSJO),Emseal Joint Systems Ltd (EMSJO),Emseal Joint Systems Ltd (EMSJO),,ASH-40-40-04,,,"Emseal Joint Systems Ltd (EMSJO) Emseal Joint Systems Ltd (EMSJO), 1.5x1.5x13' L",EMSEAL JOINT SYSTEMS LTD (EMSJO) 1.5X1.5,1.5x1.5x13' Legacy Emseal Tape,1.5x1.5x13' Legacy Emseal Tape,1.5x1.5x13' Legacy Emseal Tape,1.5x1.5x13' Legacy Emseal Tape,,,,,,,,,,,,,,,,,,,,,,,,,,1.5x1.5x13' Legacy Emseal Tape,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"http://architizer-prod.imgix.net/media/1491405579455EMSEAL-DSM_web.jpg?q=60&auto=format,compress&cs=strip&w=1680",,,,,,,,,https://cdn.emseal.com/wp-content/uploads/2019/04/emseal-watertight-expansion-joint-catalog-product-catalog.pdf,,,,,,,,,,,,,,,,,,Yes
,,,,,,SL-889FA1506423,,,,R786435,R786435,Valve Ball Brass 3/8In Fnpt,Parker Hannifin Corp,Parker Hannifin,Parker,,Parker Hannifin Corp,Parker Hannifin Corp,,R786435,,,"Parker Hannifin Corp Parker Hannifin Corp, Valve Ball Brass 3/8In Fnpt, R786435",PARKER HANNIFIN CORP VALVE BALL BRASS 3/,Valve Ball Brass 3/8In Fnpt,Valve Ball Brass 3/8In Fnpt,Valve Ball Brass 3/8In Fnpt,Valve Ball Brass 3/8In Fnpt,,,,,,,,,,,,,,,,,,,,,,,,,,Valve Ball Brass 3/8In Fnpt,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://whidegroup.com/wp-content/uploads/creative-photography-4-large.png,,,,,,,,,https://www.zurn.com/tools/spec-sheet-lookup,,,,,,,,,,,,,,,,,,Yes
